id_estacio,lat,lon,nom_districte,cluster,cluster_name,capacitat_mitja,nab_lab_h06_08,nab_lab_h08_10,nab_lab_h10_12,nab_lab_h12_14,nab_lab_h14_16,nab_lab_h16_18,nab_lab_h18_20,nab_lab_h20_22,nab_lab_h22_00,nab_fest_h06_10,nab_fest_h10_14,nab_fest_h14_18,nab_fest_h18_22,nab_fest_h22_00,std_nab_global,mitja_nab_global,std_nab_punta_matinada,std_nab_punta_tarda,mitja_rang_bicis_norm,mitja_rang_anclatges_norm,ratio_buida_global,ratio_plena_global,ratio_extremes_global,ratio_buida_hora_punta,ratio_plena_hora_punta,nab_mitja_punta_matinada,nab_mitja_punta_tarda
171,41.3919877,2.2037136,Sant Martí,3,Ús Mixt Equilibrat,51.448847746362226,0.29225866202914386,0.3778958465246688,0.5165707241497078,0.5750500432728862,0.6042781899024804,0.6333794574167042,0.5458270811712298,0.3991617480206586,0.3309438090314142,0.3782265158273042,0.7399783723816472,0.7953251885042862,0.3644214481409317,0.2801793328444566,0.2773847991033987,0.43871065531415127,0.19783100206412044,0.25189785092721456,0.050416094761774013,0.04972161284123876,0.038682329683698294,0.04083029197080292,0.00011405109489051095,0.002131287297527707,0.037723785166240406,0.35598060312583674,0.5719455498386582
173,41.3979002,2.2088454,Sant Martí,3,Ús Mixt Equilibrat,25.42884960495492,0.3321006212315658,0.4246174008214346,0.550822044929639,0.5524749832974218,0.5108895030618436,0.6991921804509462,0.6856665157928858,0.5009904402853426,0.3298368713709087,0.40798579561507625,0.726162547747029,0.745191872643574,0.3811401098842721,0.2784441077312885,0.28355224995753014,0.45694404455757803,0.2089217773531478,0.23690449979971218,0.0694847578353257,0.06822903209881535,0.056170164233576646,0.06730915450121655,0.00043719586374695865,0.008525149190110827,0.10358056265984655,0.4021482720149351,0.6969534563964804
174,41.400654,2.210191,Sant Martí,3,Ús Mixt Equilibrat,26.038202406786276,0.44349911979457074,0.44659423010859156,0.47534357727675036,0.4893289221893983,0.4985666231608956,0.5574005244291363,0.5578821797149496,0.5173707287287846,0.4690038691002868,0.4691754403237279,0.6299838618905309,0.7483247271842912,0.5958976568909596,0.47223039033939995,0.2635257541687772,0.5017853738474528,0.23760735779017358,0.2761957587816526,0.04058632810274238,0.03967818018008283,0.015206812652068127,0.052406478102189784,0.0,0.013746803069053709,0.05850383631713555,0.44631161126648855,0.5591967565104012
175,41.4065291,2.2091221,Sant Martí,3,Ús Mixt Equilibrat,25.77964155671265,0.42935080103144696,0.5205433727272099,0.5231997568127298,0.5202957903517453,0.5184388317062707,0.4534369922601791,0.379372975142313,0.4214089200804748,0.45964613893840994,0.4702756412915355,0.38316761405157945,0.4864212550452321,0.5030149343882145,0.44700294172279365,0.24589157442703852,0.4670717625701274,0.23863836108875464,0.23711566629471445,0.05437612309033845,0.0534642994430448,0.018476277372262775,0.02185979318734793,0.0,0.031862745098039214,0.01875532821824382,0.48273549977839947,0.39713343639909543
176,41.403216,2.2136,Sant Martí,3,Ús Mixt Equilibrat,30.02234424184833,0.43475486516722217,0.46925924006600644,0.5481377686108566,0.5430172278305458,0.5383659105932554,0.543288804163692,0.47928912931247847,0.438720380295447,0.42801191779086256,0.4561957642232485,0.5314419284174714,0.6755727398517601,0.5958180471969623,0.5219786003246542,0.25505961926943904,0.4936387413067844,0.23935304763843668,0.25537791168407004,0.028134165258215063,0.027135516535531288,0.003725669099756691,0.03640130778588808,0.0,0.0038363171355498722,0.030264279624893437,0.45736904651865007,0.4978921047917616
177,41.4110754,2.1809764,Sant Martí,2,Origen Commuter Matí,33.057580834572946,0.5782525000145602,0.11497408410417452,0.07203547094910656,0.08599424338112767,0.14788947074029446,0.14409119932293957,0.18933633984284695,0.29871235897049675,0.50345464172759,0.6177128311586106,0.2027561946250444,0.09911951268885646,0.1316601989625522,0.25700961216082996,0.3073632838727715,0.3417810046942732,0.257398787328943,0.14684209587497568,0.07006076864979732,0.06962975949835491,0.1564971107055961,0.03261861313868613,0.0,0.2592710997442455,0.0017050298380221654,0.2310480995725836,0.17628077098958375
178,41.4053649,2.2162094,Sant Martí,3,Ús Mixt Equilibrat,25.946167803166222,0.3776912840176184,0.6859195505528827,0.7675569476487094,0.7062302702865665,0.6283187735820075,0.5367215766369439,0.37019338776903193,0.33654808622647203,0.3482086030093349,0.4878094405282526,0.574656819355947,0.6587594325875176,0.6078610948761872,0.5313886351109876,0.2813831801798239,0.5043922311869494,0.2732139325870611,0.24591242640571118,0.04217002429892802,0.04137578758359356,0.01813412408759124,0.04735021289537713,3.801703163017032e-05,0.027493606138107418,0.06788150042625746,0.5900166174564248,0.4129414793508872
179,41.36352,2.1369015,Sants-Montjuïc,1,Central Alta Ocupació,15.276611669623511,0.592579368007792,0.6067294846823863,0.6049218773812577,0.596186718959504,0.6432155820592909,0.6391598536732177,0.6292627953860832,0.6933710427605781,0.7578125853577328,0.7165304437057787,0.6306068952858348,0.6098732449013979,0.6143556328087675,0.6539100395549693,0.2532088098902918,0.6667426893454543,0.2587116973343093,0.24160845821486768,0.06300201559300941,0.062109460165392656,0.006462895377128954,0.12912484793187348,3.801703163017032e-05,0.011935208866155157,0.08802216538789429,0.5857393385172058,0.6266352701942538
18,41.4060589,2.1740472,Eixample,2,Origen Commuter Matí,24.91451881862482,0.5378071576032978,0.14997221747246547,0.20190309171286025,0.2627176696714063,0.31279619822667776,0.29051750964635104,0.3057021926307174,0.37816620961007574,0.5043222675839605,0.5440569475719882,0.2777327182082016,0.1738070693878385,0.22754060800329418,0.38050223149898454,0.29660973106182903,0.39531431963255614,0.24531391710993114,0.2410297062571801,0.1035096074441735,0.10328577791772155,0.16581128345498783,0.02991940389294404,1.900851581508516e-05,0.3046675191815857,0.0068201193520886615,0.24051545514361675,0.3010932035553736
180,41.3675574,2.1388216,Sants-Montjuïc,3,Ús Mixt Equilibrat,48.67661448717441,0.5348149446482754,0.5910635819686746,0.5837592161967312,0.5056659243886255,0.48007220825885644,0.4852134279573209,0.4332446798544022,0.4663581717373308,0.5436310303287853,0.6499386692093723,0.5290652538115327,0.4697720829775259,0.4480042480319911,0.4822231320816414,0.2574919162599187,0.5335780727858133,0.2509402975490529,0.24637340055939125,0.047745143740593035,0.047359917479342054,0.0029843369829683697,0.03634428223844282,0.0006272810218978102,0.004688832054560955,0.03644501278772379,0.575534365200018,0.44498316341585503
182,41.371366,2.143565,Sants-Montjuïc,2,Origen Commuter Matí,31.115063945631466,0.5398233850328267,0.28506279421400105,0.2090385129591911,0.22089436036311444,0.31257385295067647,0.3831396581887262,0.4052661008448097,0.500166389656868,0.6537145071431953,0.6069793914921471,0.3897162809600623,0.3695179741550065,0.3849139115814376,0.47570511415381755,0.27374472228339153,0.47082391031758214,0.2510613463541989,0.2112022943021436,0.06796227640313644,0.06732106492283438,0.03309382603406326,0.0347095498783455,0.0,0.05583972719522592,0.0076726342710997444,0.3480324064826841,0.40145170842912514
183,41.3723682,2.1419494,Sants-Montjuïc,2,Origen Commuter Matí,29.222167489615128,0.5043752712962964,0.23833945918242075,0.16276296677732538,0.17439024769338476,0.25168599722852203,0.3310344576878609,0.3960539136573975,0.4922237785576147,0.6131973722605109,0.6086573707060218,0.3950571285918494,0.33365604870635734,0.33748009732759565,0.43773849095217593,0.2739862784044431,0.43480409088104727,0.2413396069767727,0.204127816524268,0.05565975214096439,0.05487167845773349,0.044746046228710465,0.02856979927007299,3.801703163017032e-05,0.07523444160272805,0.0068201193520886615,0.30800765904371225,0.38112770035533355
184,41.3675438,2.1342316,Sants-Montjuïc,3,Ús Mixt Equilibrat,25.925573692975014,0.49648111211904217,0.3688870787759909,0.32210433426797513,0.3184279397027856,0.39011210925899276,0.41770322855908804,0.4256368541934287,0.519465097367351,0.6987616567447055,0.6078715264960821,0.4352229285586069,0.40075123889261816,0.40550129361061804,0.5403015743416238,0.2789340007488455,0.4962141962399641,0.26719998989856114,0.23712980618125523,0.05555502419370324,0.05503489490423116,0.021422597323600974,0.06445787712895377,0.00020909367396593673,0.04049445865302643,0.021099744245524295,0.40129649328240036,0.4214838096772461
185,41.3703717,2.1389439,Sants-Montjuïc,1,Central Alta Ocupació,15.331801295896394,0.6142321777480675,0.28652528060224763,0.24367759393387356,0.2878387838756077,0.48378494613392686,0.5628466700832567,0.5970309834639835,0.6496408332592359,0.7817485871861223,0.6941039319700181,0.4439230705012812,0.4413898391178241,0.4558522823129973,0.6071190600912972,0.297321873837339,0.5796930862613342,0.2569599192108031,0.24984000559916672,0.10356632299638727,0.10267950287943182,0.05206432481751825,0.11994373479318735,0.0008743917274939173,0.09676044330775789,0.06170076726342711,0.3592166160097892,0.5837290557369419
